customer_id,product_id,adoption_date,product_name,product_category
CUST003392,PRD10,2024-12-10,Investment Account,Investment
CUST003392,PRD07,2023-09-18,Mortgage,Loan
CUST003392,PRD01,2023-02-02,Checking Account,Transaction
CUST003392,PRD02,2023-02-02,Savings Account,Deposit
CUST003392,PRD12,2022-12-14,Bancassurance,Insurance
CUST003393,PRD01,2018-05-26,Checking Account,Transaction
CUST003393,PRD03,2024-10-31,Credit Card,Card
CUST003393,PRD07,2017-08-29,Mortgage,Loan
CUST003394,PRD01,2022-05-10,Checking Account,Transaction
CUST003394,PRD08,2023-12-21,Consumer Loan,Loan
CUST003395,PRD01,2021-10-31,Checking Account,Transaction
CUST003395,PRD03,2019-07-24,Credit Card,Card
CUST003396,PRD01,2024-12-01,Checking Account,Transaction
CUST003396,PRD03,2024-10-02,Credit Card,Card
CUST003396,PRD09,2024-09-05,Term Deposit,Deposit
CUST003396,PRD11,2024-10-31,Overdraft Facility,Credit
CUST003397,PRD05,2024-07-16,Personal Loan,Loan
CUST003397,PRD11,2019-11-25,Overdraft Facility,Credit
CUST003397,PRD07,2019-10-31,Mortgage,Loan
CUST003397,PRD01,2023-03-06,Checking Account,Transaction
CUST003397,PRD02,2018-07-07,Savings Account,Deposit
CUST003397,PRD12,2020-05-09,Bancassurance,Insurance
CUST003398,PRD01,2024-06-16,Checking Account,Transaction
CUST003399,PRD10,2023-03-10,Investment Account,Investment
CUST003399,PRD03,2022-05-26,Credit Card,Card
CUST003399,PRD06,2018-08-10,Auto Loan,Loan
CUST003399,PRD11,2019-07-28,Overdraft Facility,Credit
CUST003399,PRD07,2023-11-06,Mortgage,Loan
CUST003399,PRD01,2024-11-05,Checking Account,Transaction
CUST003399,PRD04,2019-11-11,Debit Card,Card
CUST003399,PRD02,2020-02-26,Savings Account,Deposit
CUST003400,PRD04,2024-11-10,Debit Card,Card
CUST003400,PRD01,2023-12-29,Checking Account,Transaction
CUST003400,PRD08,2024-05-06,Consumer Loan,Loan
CUST003401,PRD01,2017-05-01,Checking Account,Transaction
CUST003402,PRD04,2024-01-04,Debit Card,Card
CUST003402,PRD01,2022-11-11,Checking Account,Transaction
CUST003402,PRD09,2023-09-20,Term Deposit,Deposit
CUST003402,PRD02,2023-08-16,Savings Account,Deposit
CUST003403,PRD01,2023-07-23,Checking Account,Transaction
CUST003403,PRD10,2023-06-07,Investment Account,Investment
CUST003404,PRD01,2022-01-22,Checking Account,Transaction
CUST003404,PRD11,2022-04-29,Overdraft Facility,Credit
CUST003405,PRD04,2024-12-26,Debit Card,Card
CUST003405,PRD01,2024-12-22,Checking Account,Transaction
CUST003405,PRD02,2024-12-02,Savings Account,Deposit
CUST003406,PRD01,2023-09-17,Checking Account,Transaction
CUST003407,PRD03,2019-09-18,Credit Card,Card
CUST003407,PRD07,2024-09-13,Mortgage,Loan
CUST003407,PRD01,2021-05-30,Checking Account,Transaction
CUST003407,PRD04,2021-10-18,Debit Card,Card
CUST003407,PRD02,2022-06-05,Savings Account,Deposit
CUST003408,PRD04,2023-10-31,Debit Card,Card
CUST003408,PRD01,2022-10-24,Checking Account,Transaction
CUST003408,PRD07,2022-08-15,Mortgage,Loan
CUST003409,PRD01,2024-01-23,Checking Account,Transaction
CUST003409,PRD05,2022-07-11,Personal Loan,Loan
CUST003410,PRD01,2020-03-25,Checking Account,Transaction
CUST003410,PRD02,2018-04-28,Savings Account,Deposit
CUST003410,PRD12,2021-03-01,Bancassurance,Insurance
CUST003411,PRD01,2024-09-26,Checking Account,Transaction
CUST003411,PRD11,2024-08-22,Overdraft Facility,Credit
CUST003411,PRD02,2024-12-01,Savings Account,Deposit
CUST003412,PRD01,2022-12-26,Checking Account,Transaction
CUST003412,PRD10,2021-06-21,Investment Account,Investment
CUST003412,PRD11,2023-12-25,Overdraft Facility,Credit
CUST003413,PRD01,2023-05-21,Checking Account,Transaction
CUST003413,PRD03,2023-12-21,Credit Card,Card
CUST003413,PRD05,2024-10-11,Personal Loan,Loan
CUST003414,PRD01,2024-08-05,Checking Account,Transaction
CUST003414,PRD10,2022-12-01,Investment Account,Investment
CUST003414,PRD03,2023-12-01,Credit Card,Card
CUST003415,PRD01,2022-03-27,Checking Account,Transaction
CUST003415,PRD06,2022-02-11,Auto Loan,Loan
CUST003415,PRD02,2023-09-23,Savings Account,Deposit
CUST003416,PRD01,2024-07-25,Checking Account,Transaction
CUST003416,PRD10,2024-07-13,Investment Account,Investment
CUST003416,PRD02,2024-11-25,Savings Account,Deposit
CUST003417,PRD01,2024-06-27,Checking Account,Transaction
CUST003417,PRD09,2024-10-27,Term Deposit,Deposit
CUST003417,PRD02,2024-05-28,Savings Account,Deposit
CUST003418,PRD01,2023-11-21,Checking Account,Transaction
CUST003418,PRD10,2019-11-17,Investment Account,Investment
CUST003419,PRD10,2024-11-10,Investment Account,Investment
CUST003419,PRD05,2024-11-21,Personal Loan,Loan
CUST003419,PRD03,2024-11-16,Credit Card,Card
CUST003419,PRD07,2024-07-17,Mortgage,Loan
CUST003419,PRD01,2024-09-17,Checking Account,Transaction
CUST003419,PRD04,2024-12-20,Debit Card,Card
CUST003419,PRD08,2024-06-30,Consumer Loan,Loan
CUST003420,PRD01,2021-04-30,Checking Account,Transaction
CUST003420,PRD02,2023-04-06,Savings Account,Deposit
CUST003420,PRD07,2023-01-15,Mortgage,Loan
CUST003421,PRD01,2020-04-16,Checking Account,Transaction
CUST003421,PRD03,2020-01-15,Credit Card,Card
CUST003421,PRD02,2017-03-30,Savings Account,Deposit
CUST003422,PRD04,2023-10-20,Debit Card,Card
CUST003422,PRD01,2021-07-03,Checking Account,Transaction
CUST003422,PRD05,2024-12-08,Personal Loan,Loan
CUST003423,PRD01,2024-10-30,Checking Account,Transaction
CUST003424,PRD01,2019-09-18,Checking Account,Transaction
CUST003424,PRD06,2021-06-26,Auto Loan,Loan
CUST003425,PRD01,2017-08-07,Checking Account,Transaction
CUST003425,PRD06,2022-06-22,Auto Loan,Loan
CUST003425,PRD02,2017-12-15,Savings Account,Deposit
CUST003426,PRD01,2024-02-01,Checking Account,Transaction
CUST003426,PRD10,2024-04-02,Investment Account,Investment
CUST003426,PRD08,2024-05-26,Consumer Loan,Loan
CUST003427,PRD04,2018-03-10,Debit Card,Card
CUST003427,PRD01,2021-01-22,Checking Account,Transaction
CUST003427,PRD12,2021-12-29,Bancassurance,Insurance
CUST003428,PRD01,2018-02-20,Checking Account,Transaction
CUST003428,PRD09,2024-12-07,Term Deposit,Deposit
CUST003429,PRD03,2024-09-10,Credit Card,Card
CUST003429,PRD11,2023-12-02,Overdraft Facility,Credit
CUST003429,PRD01,2024-05-17,Checking Account,Transaction
CUST003429,PRD08,2023-11-04,Consumer Loan,Loan
CUST003429,PRD04,2024-04-04,Debit Card,Card
CUST003429,PRD02,2024-05-27,Savings Account,Deposit
CUST003430,PRD01,2024-09-16,Checking Account,Transaction
CUST003430,PRD05,2024-09-20,Personal Loan,Loan
CUST003431,PRD01,2021-04-12,Checking Account,Transaction
CUST003431,PRD10,2021-09-06,Investment Account,Investment
CUST003431,PRD06,2024-10-09,Auto Loan,Loan
CUST003431,PRD02,2020-03-16,Savings Account,Deposit
CUST003432,PRD01,2024-08-23,Checking Account,Transaction
CUST003432,PRD10,2024-10-11,Investment Account,Investment
CUST003432,PRD02,2024-07-02,Savings Account,Deposit
CUST003433,PRD09,2023-03-14,Term Deposit,Deposit
CUST003433,PRD03,2022-11-04,Credit Card,Card
CUST003433,PRD06,2022-08-14,Auto Loan,Loan
CUST003433,PRD12,2020-08-29,Bancassurance,Insurance
CUST003433,PRD07,2020-04-15,Mortgage,Loan
CUST003433,PRD01,2021-10-18,Checking Account,Transaction
CUST003433,PRD02,2022-09-26,Savings Account,Deposit
CUST003434,PRD04,2024-06-19,Debit Card,Card
CUST003434,PRD01,2024-10-12,Checking Account,Transaction
CUST003434,PRD05,2024-12-07,Personal Loan,Loan
CUST003435,PRD01,2021-04-24,Checking Account,Transaction
CUST003435,PRD03,2020-11-01,Credit Card,Card
CUST003436,PRD01,2023-01-26,Checking Account,Transaction
CUST003436,PRD08,2023-01-11,Consumer Loan,Loan
CUST003436,PRD02,2023-08-25,Savings Account,Deposit
CUST003437,PRD01,2024-02-09,Checking Account,Transaction
CUST003437,PRD03,2024-12-13,Credit Card,Card
CUST003437,PRD09,2024-11-04,Term Deposit,Deposit
CUST003437,PRD12,2024-02-09,Bancassurance,Insurance
CUST003438,PRD01,2024-09-19,Checking Account,Transaction
CUST003438,PRD09,2024-12-14,Term Deposit,Deposit
CUST003439,PRD05,2023-05-20,Personal Loan,Loan
CUST003439,PRD01,2024-05-12,Checking Account,Transaction
CUST003439,PRD11,2023-11-02,Overdraft Facility,Credit
CUST003439,PRD02,2023-04-05,Savings Account,Deposit
CUST003440,PRD01,2023-03-23,Checking Account,Transaction
CUST003440,PRD03,2022-05-02,Credit Card,Card
CUST003440,PRD09,2021-01-13,Term Deposit,Deposit
CUST003441,PRD10,2024-12-30,Investment Account,Investment
CUST003441,PRD03,2024-10-25,Credit Card,Card
CUST003441,PRD06,2024-10-09,Auto Loan,Loan
CUST003441,PRD01,2024-07-23,Checking Account,Transaction
CUST003441,PRD08,2024-04-29,Consumer Loan,Loan
CUST003442,PRD01,2023-03-29,Checking Account,Transaction
CUST003442,PRD06,2021-09-10,Auto Loan,Loan
CUST003442,PRD05,2018-12-19,Personal Loan,Loan
CUST003443,PRD04,2019-11-24,Debit Card,Card
CUST003443,PRD01,2020-11-19,Checking Account,Transaction
CUST003443,PRD09,2019-09-19,Term Deposit,Deposit
CUST003443,PRD07,2020-02-13,Mortgage,Loan
CUST003444,PRD04,2023-05-05,Debit Card,Card
CUST003444,PRD01,2024-12-08,Checking Account,Transaction
CUST003444,PRD03,2024-11-04,Credit Card,Card
CUST003444,PRD11,2022-06-18,Overdraft Facility,Credit
CUST003445,PRD01,2023-05-25,Checking Account,Transaction
CUST003445,PRD03,2017-08-19,Credit Card,Card
CUST003445,PRD02,2023-10-11,Savings Account,Deposit
CUST003446,PRD10,2019-12-22,Investment Account,Investment
CUST003446,PRD09,2019-09-07,Term Deposit,Deposit
CUST003446,PRD03,2020-10-24,Credit Card,Card
CUST003446,PRD11,2020-11-17,Overdraft Facility,Credit
CUST003446,PRD01,2019-07-01,Checking Account,Transaction
CUST003446,PRD04,2024-03-01,Debit Card,Card
CUST003446,PRD08,2019-09-03,Consumer Loan,Loan
CUST003447,PRD01,2024-05-05,Checking Account,Transaction
CUST003447,PRD02,2022-06-01,Savings Account,Deposit
CUST003447,PRD05,2020-01-10,Personal Loan,Loan
CUST003448,PRD01,2024-01-15,Checking Account,Transaction
CUST003448,PRD08,2023-12-07,Consumer Loan,Loan
CUST003449,PRD04,2023-06-22,Debit Card,Card
CUST003449,PRD01,2021-12-24,Checking Account,Transaction
CUST003449,PRD09,2020-01-03,Term Deposit,Deposit
CUST003449,PRD06,2021-12-17,Auto Loan,Loan
CUST003450,PRD01,2021-08-05,Checking Account,Transaction
CUST003450,PRD07,2023-10-27,Mortgage,Loan
CUST003451,PRD04,2016-03-21,Debit Card,Card
CUST003451,PRD01,2018-03-12,Checking Account,Transaction
CUST003451,PRD03,2017-03-27,Credit Card,Card
CUST003451,PRD05,2024-04-28,Personal Loan,Loan
CUST003452,PRD09,2021-07-06,Term Deposit,Deposit
CUST003452,PRD03,2024-09-12,Credit Card,Card
CUST003452,PRD06,2022-05-22,Auto Loan,Loan
CUST003452,PRD07,2021-02-11,Mortgage,Loan
CUST003452,PRD01,2023-12-11,Checking Account,Transaction
CUST003452,PRD02,2022-12-02,Savings Account,Deposit
CUST003453,PRD10,2020-08-30,Investment Account,Investment
CUST003453,PRD03,2021-07-28,Credit Card,Card
CUST003453,PRD06,2023-07-12,Auto Loan,Loan
CUST003453,PRD11,2023-10-31,Overdraft Facility,Credit
CUST003453,PRD01,2021-08-15,Checking Account,Transaction
CUST003453,PRD12,2024-12-16,Bancassurance,Insurance
CUST003454,PRD01,2023-09-20,Checking Account,Transaction
CUST003454,PRD10,2021-12-28,Investment Account,Investment
CUST003454,PRD02,2024-12-21,Savings Account,Deposit
CUST003454,PRD05,2024-08-23,Personal Loan,Loan
CUST003455,PRD01,2024-09-24,Checking Account,Transaction
CUST003455,PRD09,2024-11-10,Term Deposit,Deposit
CUST003455,PRD06,2024-11-27,Auto Loan,Loan
CUST003456,PRD04,2024-04-08,Debit Card,Card
CUST003456,PRD01,2024-10-14,Checking Account,Transaction
CUST003456,PRD09,2024-01-11,Term Deposit,Deposit
CUST003457,PRD01,2019-06-29,Checking Account,Transaction
CUST003457,PRD10,2019-06-08,Investment Account,Investment
CUST003457,PRD03,2023-12-31,Credit Card,Card
CUST003457,PRD05,2021-04-09,Personal Loan,Loan
CUST003458,PRD10,2018-08-12,Investment Account,Investment
CUST003458,PRD05,2023-11-24,Personal Loan,Loan
CUST003458,PRD07,2018-12-14,Mortgage,Loan
CUST003458,PRD01,2019-05-15,Checking Account,Transaction
CUST003458,PRD04,2024-04-05,Debit Card,Card
CUST003458,PRD12,2024-04-10,Bancassurance,Insurance
CUST003459,PRD01,2023-08-10,Checking Account,Transaction
CUST003459,PRD07,2022-04-02,Mortgage,Loan
CUST003459,PRD09,2022-11-16,Term Deposit,Deposit
CUST003459,PRD02,2024-09-27,Savings Account,Deposit
CUST003460,PRD01,2024-04-11,Checking Account,Transaction
CUST003461,PRD01,2024-12-25,Checking Account,Transaction
CUST003461,PRD10,2024-12-14,Investment Account,Investment
CUST003462,PRD01,2024-12-19,Checking Account,Transaction
CUST003462,PRD03,2024-09-06,Credit Card,Card
CUST003462,PRD11,2024-08-18,Overdraft Facility,Credit
CUST003462,PRD02,2024-11-09,Savings Account,Deposit
CUST003463,PRD01,2023-07-27,Checking Account,Transaction
CUST003463,PRD03,2024-06-04,Credit Card,Card
CUST003463,PRD11,2021-11-21,Overdraft Facility,Credit
CUST003464,PRD11,2022-12-28,Overdraft Facility,Credit
CUST003464,PRD07,2022-04-15,Mortgage,Loan
CUST003464,PRD01,2024-02-27,Checking Account,Transaction
CUST003464,PRD04,2019-09-27,Debit Card,Card
CUST003464,PRD02,2024-01-12,Savings Account,Deposit
CUST003465,PRD09,2024-04-02,Term Deposit,Deposit
CUST003465,PRD12,2019-12-30,Bancassurance,Insurance
CUST003465,PRD06,2021-05-07,Auto Loan,Loan
CUST003465,PRD11,2018-10-30,Overdraft Facility,Credit
CUST003465,PRD01,2024-04-02,Checking Account,Transaction
CUST003465,PRD02,2017-03-23,Savings Account,Deposit
CUST003466,PRD05,2020-02-24,Personal Loan,Loan
CUST003466,PRD03,2019-02-01,Credit Card,Card
CUST003466,PRD07,2020-03-08,Mortgage,Loan
CUST003466,PRD01,2019-09-07,Checking Account,Transaction
CUST003466,PRD02,2019-07-24,Savings Account,Deposit
CUST003466,PRD08,2018-04-26,Consumer Loan,Loan
CUST003467,PRD01,2024-02-16,Checking Account,Transaction
CUST003467,PRD03,2023-07-23,Credit Card,Card
CUST003467,PRD12,2022-10-10,Bancassurance,Insurance
CUST003467,PRD02,2024-06-19,Savings Account,Deposit
CUST003468,PRD01,2022-08-08,Checking Account,Transaction
CUST003469,PRD01,2024-01-25,Checking Account,Transaction
CUST003469,PRD05,2022-11-08,Personal Loan,Loan
CUST003470,PRD01,2020-10-29,Checking Account,Transaction
CUST003470,PRD03,2021-03-03,Credit Card,Card
CUST003470,PRD06,2021-06-24,Auto Loan,Loan
CUST003470,PRD08,2018-06-14,Consumer Loan,Loan
CUST003471,PRD05,2023-09-02,Personal Loan,Loan
CUST003471,PRD03,2023-09-22,Credit Card,Card
CUST003471,PRD01,2023-09-11,Checking Account,Transaction
CUST003471,PRD04,2023-07-05,Debit Card,Card
CUST003471,PRD02,2024-10-27,Savings Account,Deposit
CUST003472,PRD05,2024-09-22,Personal Loan,Loan
CUST003472,PRD03,2024-09-22,Credit Card,Card
CUST003472,PRD12,2024-10-14,Bancassurance,Insurance
CUST003472,PRD01,2024-12-30,Checking Account,Transaction
CUST003472,PRD04,2024-11-04,Debit Card,Card
CUST003472,PRD02,2024-12-19,Savings Account,Deposit
CUST003473,PRD04,2024-12-24,Debit Card,Card
CUST003473,PRD01,2024-09-15,Checking Account,Transaction
CUST003473,PRD02,2024-09-25,Savings Account,Deposit
CUST003474,PRD04,2017-12-18,Debit Card,Card
CUST003474,PRD01,2020-10-19,Checking Account,Transaction
CUST003474,PRD06,2020-08-19,Auto Loan,Loan
CUST003474,PRD02,2023-04-14,Savings Account,Deposit
CUST003475,PRD01,2024-07-04,Checking Account,Transaction
CUST003475,PRD10,2024-09-08,Investment Account,Investment
CUST003475,PRD02,2024-03-21,Savings Account,Deposit
CUST003475,PRD12,2024-05-17,Bancassurance,Insurance
CUST003476,PRD05,2019-12-30,Personal Loan,Loan
CUST003476,PRD03,2020-07-23,Credit Card,Card
CUST003476,PRD01,2024-10-14,Checking Account,Transaction
CUST003476,PRD04,2023-09-02,Debit Card,Card
CUST003476,PRD02,2016-11-15,Savings Account,Deposit
CUST003477,PRD01,2021-01-06,Checking Account,Transaction
CUST003477,PRD02,2019-09-23,Savings Account,Deposit
CUST003478,PRD04,2024-03-12,Debit Card,Card
CUST003478,PRD01,2024-01-23,Checking Account,Transaction
CUST003478,PRD02,2024-08-06,Savings Account,Deposit
CUST003478,PRD07,2024-08-05,Mortgage,Loan
CUST003479,PRD01,2023-04-11,Checking Account,Transaction
CUST003480,PRD10,2024-08-03,Investment Account,Investment
CUST003480,PRD03,2023-08-24,Credit Card,Card
CUST003480,PRD06,2023-10-14,Auto Loan,Loan
CUST003480,PRD11,2024-10-01,Overdraft Facility,Credit
CUST003480,PRD07,2023-08-26,Mortgage,Loan
CUST003480,PRD01,2024-11-25,Checking Account,Transaction
CUST003480,PRD04,2024-01-23,Debit Card,Card
CUST003480,PRD12,2023-12-31,Bancassurance,Insurance
CUST003481,PRD01,2024-07-15,Checking Account,Transaction
CUST003481,PRD09,2024-02-29,Term Deposit,Deposit
CUST003481,PRD02,2024-01-08,Savings Account,Deposit
CUST003481,PRD06,2024-04-16,Auto Loan,Loan
CUST003482,PRD01,2021-03-14,Checking Account,Transaction
CUST003482,PRD03,2023-11-01,Credit Card,Card
CUST003482,PRD05,2022-08-28,Personal Loan,Loan
CUST003483,PRD01,2022-06-19,Checking Account,Transaction
CUST003483,PRD06,2022-12-04,Auto Loan,Loan
CUST003483,PRD07,2023-10-15,Mortgage,Loan
CUST003484,PRD10,2023-01-10,Investment Account,Investment
CUST003484,PRD06,2024-04-04,Auto Loan,Loan
CUST003484,PRD07,2023-11-26,Mortgage,Loan
CUST003484,PRD01,2023-06-06,Checking Account,Transaction
CUST003484,PRD04,2023-09-30,Debit Card,Card
CUST003485,PRD01,2023-10-13,Checking Account,Transaction
CUST003485,PRD09,2024-06-29,Term Deposit,Deposit
CUST003485,PRD02,2023-11-20,Savings Account,Deposit
CUST003486,PRD01,2020-08-28,Checking Account,Transaction
CUST003486,PRD06,2024-04-03,Auto Loan,Loan
CUST003487,PRD01,2024-09-10,Checking Account,Transaction
CUST003487,PRD09,2024-11-20,Term Deposit,Deposit
CUST003488,PRD01,2023-10-13,Checking Account,Transaction
CUST003488,PRD03,2023-07-03,Credit Card,Card
CUST003489,PRD01,2023-09-30,Checking Account,Transaction
CUST003489,PRD02,2023-03-04,Savings Account,Deposit
CUST003489,PRD12,2021-03-22,Bancassurance,Insurance
CUST003490,PRD10,2024-03-06,Investment Account,Investment
CUST003490,PRD11,2021-03-27,Overdraft Facility,Credit
CUST003490,PRD01,2023-11-03,Checking Account,Transaction
CUST003490,PRD04,2023-11-14,Debit Card,Card
CUST003490,PRD02,2024-06-29,Savings Account,Deposit
CUST003491,PRD01,2019-08-21,Checking Account,Transaction
CUST003492,PRD01,2024-09-02,Checking Account,Transaction
CUST003493,PRD01,2021-07-29,Checking Account,Transaction
CUST003493,PRD05,2022-06-06,Personal Loan,Loan
CUST003494,PRD01,2022-07-03,Checking Account,Transaction
CUST003494,PRD10,2021-10-16,Investment Account,Investment
CUST003494,PRD03,2019-12-09,Credit Card,Card
CUST003494,PRD08,2019-07-04,Consumer Loan,Loan
CUST003495,PRD10,2022-08-16,Investment Account,Investment
CUST003495,PRD06,2023-04-23,Auto Loan,Loan
CUST003495,PRD01,2023-04-15,Checking Account,Transaction
CUST003495,PRD02,2021-07-30,Savings Account,Deposit
CUST003495,PRD04,2023-12-09,Debit Card,Card
CUST003495,PRD08,2022-10-23,Consumer Loan,Loan
CUST003496,PRD01,2024-06-06,Checking Account,Transaction
CUST003496,PRD03,2023-10-08,Credit Card,Card
CUST003496,PRD02,2024-03-24,Savings Account,Deposit
CUST003497,PRD01,2020-03-02,Checking Account,Transaction
CUST003497,PRD03,2022-02-12,Credit Card,Card
CUST003498,PRD01,2024-05-07,Checking Account,Transaction
CUST003498,PRD02,2021-05-24,Savings Account,Deposit
CUST003499,PRD05,2024-11-01,Personal Loan,Loan
CUST003499,PRD03,2024-04-01,Credit Card,Card
CUST003499,PRD12,2024-10-11,Bancassurance,Insurance
CUST003499,PRD01,2024-02-17,Checking Account,Transaction
CUST003499,PRD02,2024-08-26,Savings Account,Deposit
CUST003499,PRD04,2024-02-28,Debit Card,Card
CUST003499,PRD08,2024-05-27,Consumer Loan,Loan
CUST003500,PRD04,2021-01-01,Debit Card,Card
CUST003500,PRD01,2020-09-11,Checking Account,Transaction
CUST003500,PRD03,2021-09-10,Credit Card,Card
CUST003500,PRD06,2021-02-04,Auto Loan,Loan
CUST003501,PRD05,2024-06-07,Personal Loan,Loan
CUST003501,PRD01,2024-08-01,Checking Account,Transaction
CUST003501,PRD02,2024-05-29,Savings Account,Deposit
CUST003502,PRD01,2020-02-16,Checking Account,Transaction
CUST003503,PRD04,2024-01-18,Debit Card,Card
CUST003503,PRD01,2022-04-26,Checking Account,Transaction
CUST003503,PRD08,2020-12-28,Consumer Loan,Loan
CUST003503,PRD02,2021-09-16,Savings Account,Deposit
CUST003504,PRD01,2024-11-07,Checking Account,Transaction
CUST003504,PRD02,2021-10-19,Savings Account,Deposit
CUST003504,PRD08,2021-08-26,Consumer Loan,Loan
CUST003505,PRD04,2022-10-09,Debit Card,Card
CUST003505,PRD01,2022-07-21,Checking Account,Transaction
CUST003506,PRD04,2023-11-02,Debit Card,Card
CUST003506,PRD01,2024-07-05,Checking Account,Transaction
CUST003506,PRD02,2023-11-05,Savings Account,Deposit
CUST003507,PRD01,2023-06-24,Checking Account,Transaction
CUST003507,PRD06,2017-12-22,Auto Loan,Loan
CUST003508,PRD01,2022-08-22,Checking Account,Transaction
CUST003508,PRD03,2023-03-30,Credit Card,Card
CUST003508,PRD08,2020-12-14,Consumer Loan,Loan
CUST003509,PRD01,2019-04-08,Checking Account,Transaction
CUST003509,PRD03,2019-12-07,Credit Card,Card
CUST003509,PRD02,2023-12-23,Savings Account,Deposit
CUST003510,PRD03,2022-02-26,Credit Card,Card
CUST003510,PRD12,2022-06-12,Bancassurance,Insurance
CUST003510,PRD01,2024-10-09,Checking Account,Transaction
CUST003510,PRD04,2018-07-25,Debit Card,Card
CUST003510,PRD02,2020-04-03,Savings Account,Deposit
CUST003511,PRD01,2020-09-03,Checking Account,Transaction
CUST003511,PRD03,2021-05-12,Credit Card,Card
CUST003511,PRD02,2019-07-10,Savings Account,Deposit
CUST003512,PRD01,2023-12-29,Checking Account,Transaction
CUST003513,PRD01,2017-10-22,Checking Account,Transaction
CUST003513,PRD03,2022-02-07,Credit Card,Card
CUST003514,PRD05,2022-10-26,Personal Loan,Loan
CUST003514,PRD01,2024-07-29,Checking Account,Transaction
CUST003514,PRD02,2020-02-17,Savings Account,Deposit
CUST003515,PRD01,2021-08-03,Checking Account,Transaction
CUST003515,PRD06,2023-11-19,Auto Loan,Loan
CUST003515,PRD02,2022-11-18,Savings Account,Deposit
CUST003516,PRD01,2024-09-23,Checking Account,Transaction
CUST003517,PRD01,2024-12-24,Checking Account,Transaction
CUST003517,PRD08,2024-12-27,Consumer Loan,Loan
CUST003517,PRD12,2024-11-20,Bancassurance,Insurance
CUST003518,PRD01,2023-06-17,Checking Account,Transaction
CUST003518,PRD02,2023-08-23,Savings Account,Deposit
CUST003519,PRD04,2024-05-26,Debit Card,Card
CUST003519,PRD01,2024-10-19,Checking Account,Transaction
CUST003520,PRD01,2024-12-04,Checking Account,Transaction
CUST003521,PRD10,2024-08-02,Investment Account,Investment
CUST003521,PRD09,2024-05-14,Term Deposit,Deposit
CUST003521,PRD05,2024-11-05,Personal Loan,Loan
CUST003521,PRD03,2024-12-08,Credit Card,Card
CUST003521,PRD07,2024-10-21,Mortgage,Loan
CUST003521,PRD01,2024-09-16,Checking Account,Transaction
CUST003521,PRD08,2024-10-30,Consumer Loan,Loan
CUST003522,PRD01,2024-10-15,Checking Account,Transaction
CUST003522,PRD03,2021-05-26,Credit Card,Card
CUST003522,PRD09,2019-05-03,Term Deposit,Deposit
CUST003522,PRD11,2016-04-23,Overdraft Facility,Credit
CUST003523,PRD01,2024-08-26,Checking Account,Transaction
CUST003523,PRD03,2024-06-30,Credit Card,Card
CUST003523,PRD12,2024-08-22,Bancassurance,Insurance
CUST003524,PRD01,2022-04-17,Checking Account,Transaction
CUST003524,PRD02,2022-02-08,Savings Account,Deposit
CUST003524,PRD12,2019-09-08,Bancassurance,Insurance
CUST003525,PRD01,2024-12-18,Checking Account,Transaction
CUST003525,PRD02,2022-07-22,Savings Account,Deposit
CUST003526,PRD10,2024-03-05,Investment Account,Investment
CUST003526,PRD12,2023-07-03,Bancassurance,Insurance
CUST003526,PRD01,2024-04-02,Checking Account,Transaction
CUST003526,PRD08,2023-09-15,Consumer Loan,Loan
CUST003526,PRD02,2024-06-03,Savings Account,Deposit
CUST003527,PRD01,2020-06-30,Checking Account,Transaction
CUST003527,PRD10,2020-04-08,Investment Account,Investment
CUST003527,PRD03,2022-10-10,Credit Card,Card
CUST003528,PRD04,2024-03-03,Debit Card,Card
CUST003528,PRD01,2020-06-11,Checking Account,Transaction
CUST003528,PRD11,2019-01-07,Overdraft Facility,Credit
CUST003528,PRD02,2020-01-05,Savings Account,Deposit
CUST003529,PRD01,2021-08-29,Checking Account,Transaction
CUST003530,PRD04,2021-07-05,Debit Card,Card
CUST003530,PRD01,2024-02-16,Checking Account,Transaction
CUST003530,PRD05,2016-11-02,Personal Loan,Loan
CUST003531,PRD01,2020-04-23,Checking Account,Transaction
CUST003532,PRD01,2020-05-01,Checking Account,Transaction
CUST003532,PRD10,2021-08-08,Investment Account,Investment
CUST003532,PRD09,2019-11-30,Term Deposit,Deposit
CUST003532,PRD03,2020-07-15,Credit Card,Card
CUST003533,PRD01,2024-09-02,Checking Account,Transaction
CUST003533,PRD03,2024-08-17,Credit Card,Card
CUST003534,PRD01,2017-09-15,Checking Account,Transaction
CUST003534,PRD02,2021-08-04,Savings Account,Deposit
CUST003535,PRD01,2018-05-21,Checking Account,Transaction
CUST003535,PRD02,2022-08-21,Savings Account,Deposit
CUST003536,PRD01,2024-11-12,Checking Account,Transaction
CUST003536,PRD10,2024-04-01,Investment Account,Investment
CUST003536,PRD03,2022-10-05,Credit Card,Card
CUST003537,PRD01,2023-07-21,Checking Account,Transaction
CUST003537,PRD09,2022-02-25,Term Deposit,Deposit
CUST003537,PRD05,2022-12-01,Personal Loan,Loan
CUST003538,PRD01,2019-09-07,Checking Account,Transaction
CUST003538,PRD10,2019-12-18,Investment Account,Investment
CUST003538,PRD03,2021-09-14,Credit Card,Card
CUST003538,PRD07,2023-01-24,Mortgage,Loan
CUST003539,PRD03,2024-11-03,Credit Card,Card
CUST003539,PRD06,2024-11-16,Auto Loan,Loan
CUST003539,PRD11,2024-12-31,Overdraft Facility,Credit
